,PANDAID,MODIFTIME_EXTENDED,JOBSTATUS,COMPUTINGSITE,MODIFICATIONHOST,ATTEMPTNR,FINAL_STATUS,START_TS,END_TS,DURATION,STATUS_LEVEL,SEQUENCE
266,4729445855,2020-05-18 18:33:14.782541,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:14.782541,2020-05-25 19:36:59.073610,169.06230307472225,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
267,4729445855,2020-05-25 19:36:59.073610,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.073610,2020-05-25 19:36:59.073610,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
270,4729445856,2020-05-15 12:33:45.125184,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.125184,2020-05-15 12:33:56.319852,0.00310963,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
268,4729445856,2020-05-15 12:33:56.319852,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.319852,2020-05-15 12:34:04.718621,0.0023329913888888885,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
269,4729445856,2020-05-15 12:34:04.718621,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.718621,2020-05-16 18:13:07.984333,29.650907142222227,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
271,4729445856,2020-05-16 18:13:07.984333,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:07.984333,2020-05-16 18:13:36.785999,0.008000462777777778,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
273,4729445856,2020-05-16 18:13:36.785999,sent,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-16 18:13:36.785999,2020-05-16 18:13:38.675133,0.0005247594444444444,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
272,4729445856,2020-05-16 18:13:38.675133,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-16 18:13:38.675133,2020-05-18 18:26:26.808571,48.21337039944445,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
274,4729445856,2020-05-18 18:26:26.808571,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:26:26.808571,2020-05-18 18:26:45.307713,0.005138650555555556,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
275,4729445856,2020-05-18 18:26:45.307713,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:45.307713,2020-05-18 18:27:00.727618,0.004283306944444444,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
276,4729445856,2020-05-18 18:27:00.727618,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.727618,2020-05-18 18:33:15.068726,0.10398364111111111,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
277,4729445856,2020-05-18 18:33:15.068726,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:15.068726,2020-05-25 19:36:59.131694,169.06223971333335,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
278,4729445856,2020-05-25 19:36:59.131694,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.131694,2020-05-25 19:36:59.131694,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
281,4729445857,2020-05-15 12:33:45.163624,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.163624,2020-05-15 12:33:56.341501,0.0031049658333333337,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
279,4729445857,2020-05-15 12:33:56.341501,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.341501,2020-05-15 12:34:04.733984,0.002331245277777778,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
280,4729445857,2020-05-15 12:34:04.733984,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.733984,2020-05-16 18:13:07.997328,29.650906484444445,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
282,4729445857,2020-05-16 18:13:07.997328,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:07.997328,2020-05-16 18:13:36.843599,0.008012853055555555,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
284,4729445857,2020-05-16 18:13:36.843599,sent,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-16 18:13:36.843599,2020-05-16 18:13:38.685353,0.0005115983333333333,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
283,4729445857,2020-05-16 18:13:38.685353,starting,ANALY_DCSC,aipanda053.cern.ch,1,failed,2020-05-16 18:13:38.685353,2020-05-18 18:26:26.822198,48.21337134583334,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
285,4729445857,2020-05-18 18:26:26.822198,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:26:26.822198,2020-05-18 18:26:45.326092,0.005139970555555556,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
286,4729445857,2020-05-18 18:26:45.326092,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:45.326092,2020-05-18 18:27:00.740034,0.004281650555555556,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
287,4729445857,2020-05-18 18:27:00.740034,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.740034,2020-05-18 18:33:15.084679,0.1039846236111111,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
288,4729445857,2020-05-18 18:33:15.084679,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:15.084679,2020-05-25 19:36:59.185958,169.0622503552778,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
289,4729445857,2020-05-25 19:36:59.185958,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.185958,2020-05-25 19:36:59.185958,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
292,4729445858,2020-05-15 12:33:45.195843,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.195843,2020-05-15 12:33:56.362969,0.0031019794444444447,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
290,4729445858,2020-05-15 12:33:56.362969,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.362969,2020-05-15 12:34:04.749327,0.0023295438888888895,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
291,4729445858,2020-05-15 12:34:04.749327,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.749327,2020-05-16 18:13:08.011335,29.650906113333335,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
293,4729445858,2020-05-16 18:13:08.011335,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.011335,2020-05-16 18:16:56.322287,0.0634197088888889,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
295,4729445858,2020-05-16 18:16:56.322287,sent,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:16:56.322287,2020-05-16 18:16:58.022321,0.0004722316666666667,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
294,4729445858,2020-05-16 18:16:58.022321,starting,ANALY_DCSC,aipanda051.cern.ch,1,failed,2020-05-16 18:16:58.022321,2020-05-17 20:59:10.975173,26.703598014444445,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
296,4729445858,2020-05-17 20:59:10.975173,running,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-17 20:59:10.975173,2020-05-20 18:29:24.754582,69.50382761361111,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
298,4729445858,2020-05-20 18:29:24.754582,transferring,ANALY_DCSC,aipanda058.cern.ch,1,failed,2020-05-20 18:29:24.754582,2020-05-20 18:29:46.700476,0.006096081666666668,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
297,4729445858,2020-05-20 18:29:46.700476,holding,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 18:29:46.700476,2020-05-20 18:35:06.371829,0.08879759805555555,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
299,4729445858,2020-05-20 18:35:06.371829,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-20 18:35:06.371829,2020-05-20 18:35:06.371829,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
302,4729445859,2020-05-15 12:33:45.232303,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.232303,2020-05-15 12:33:56.384314,0.0030977808333333334,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
300,4729445859,2020-05-15 12:33:56.384314,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.384314,2020-05-15 12:34:04.764921,0.0023279463888888894,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
301,4729445859,2020-05-15 12:34:04.764921,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.764921,2020-05-16 18:13:08.026391,29.650905963888892,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
303,4729445859,2020-05-16 18:13:08.026391,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.026391,2020-05-16 18:17:34.664666,0.0740661875,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
305,4729445859,2020-05-16 18:17:34.664666,sent,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 18:17:34.664666,2020-05-16 18:17:36.504692,0.0005111183333333333,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
304,4729445859,2020-05-16 18:17:36.504692,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:17:36.504692,2020-05-18 18:26:26.835526,48.147314120555556,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
306,4729445859,2020-05-18 18:26:26.835526,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:26:26.835526,2020-05-18 18:26:45.350454,0.005143035555555555,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
307,4729445859,2020-05-18 18:26:45.350454,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:45.350454,2020-05-18 18:27:00.754185,0.004278814166666667,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
308,4729445859,2020-05-18 18:27:00.754185,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.754185,2020-05-18 18:33:15.435626,0.10407817805555555,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
309,4729445859,2020-05-18 18:33:15.435626,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:15.435626,2020-05-25 19:36:59.245061,169.06216928750004,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
310,4729445859,2020-05-25 19:36:59.245061,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.245061,2020-05-25 19:36:59.245061,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
313,4729445860,2020-05-15 12:33:45.275058,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.275058,2020-05-15 12:33:56.405764,0.003091862777777778,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
311,4729445860,2020-05-15 12:33:56.405764,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.405764,2020-05-15 12:34:04.779387,0.0023260063888888892,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
312,4729445860,2020-05-15 12:34:04.779387,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.779387,2020-05-16 18:13:08.039764,29.650905660277783,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
314,4729445860,2020-05-16 18:13:08.039764,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.039764,2020-05-16 18:17:34.720676,0.07407803111111112,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
316,4729445860,2020-05-16 18:17:34.720676,sent,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 18:17:34.720676,2020-05-16 18:17:36.517941,0.0004992402777777777,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
315,4729445860,2020-05-16 18:17:36.517941,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:17:36.517941,2020-05-18 18:26:26.851813,48.147314964444455,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
317,4729445860,2020-05-18 18:26:26.851813,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:26:26.851813,2020-05-18 18:26:45.373498,0.0051449125,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
318,4729445860,2020-05-18 18:26:45.373498,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:45.373498,2020-05-18 18:27:00.774359,0.004278016944444445,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
319,4729445860,2020-05-18 18:27:00.774359,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.774359,2020-05-18 18:33:15.680327,0.10414054666666668,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
320,4729445860,2020-05-18 18:33:15.680327,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:15.680327,2020-05-25 19:36:59.301391,169.06211696222223,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
321,4729445860,2020-05-25 19:36:59.301391,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.301391,2020-05-25 19:36:59.301391,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
324,4729445861,2020-05-15 12:33:45.308102,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.308102,2020-05-15 12:33:56.433668,0.0030904350000000003,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
322,4729445861,2020-05-15 12:33:56.433668,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.433668,2020-05-15 12:34:04.793618,0.0023222083333333337,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
323,4729445861,2020-05-15 12:34:04.793618,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.793618,2020-05-16 18:13:08.087194,29.650914882222228,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
325,4729445861,2020-05-16 18:13:08.087194,activated,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-16 18:13:08.087194,2020-05-16 18:17:34.773139,0.07407942916666667,2,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
327,4729445861,2020-05-16 18:17:34.773139,sent,ANALY_DCSC,aipanda055.cern.ch,1,failed,2020-05-16 18:17:34.773139,2020-05-16 18:17:36.530007,0.0004880188888888889,3,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
326,4729445861,2020-05-16 18:17:36.530007,starting,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-16 18:17:36.530007,2020-05-18 18:26:26.874531,48.14731792333334,4,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
328,4729445861,2020-05-18 18:26:26.874531,running,ANALY_DCSC,aipanda056.cern.ch,1,failed,2020-05-18 18:26:26.874531,2020-05-18 18:26:45.388421,0.005142747222222222,5,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
329,4729445861,2020-05-18 18:26:45.388421,transferring,ANALY_DCSC,aipanda189.cern.ch,1,failed,2020-05-18 18:26:45.388421,2020-05-18 18:27:00.786912,0.004277358611111112,6,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
330,4729445861,2020-05-18 18:27:00.786912,holding,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:27:00.786912,2020-05-18 18:33:15.786827,0.10416664305555558,7,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
331,4729445861,2020-05-18 18:33:15.786827,failed,ANALY_DCSC,aipanda054.cern.ch,1,failed,2020-05-18 18:33:15.786827,2020-05-25 19:36:59.365085,169.0621050716667,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
332,4729445861,2020-05-25 19:36:59.365085,failed,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-25 19:36:59.365085,2020-05-25 19:36:59.365085,0.0,8,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
335,4729445862,2020-05-15 12:33:45.393733,pending,ANALY_DCSC,aipanda042.cern.ch,1,failed,2020-05-15 12:33:45.393733,2020-05-15 12:33:56.458619,0.003073579444444445,0,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
333,4729445862,2020-05-15 12:33:56.458619,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:33:56.458619,2020-05-15 12:34:04.814241,0.0023210061111111112,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
334,4729445862,2020-05-15 12:34:04.814241,defined,ANALY_DCSC,aipanda052.cern.ch,1,failed,2020-05-15 12:34:04.814241,2020-05-16 18:13:08.104285,29.650913901111114,1,"['pending', 'defined', 'activated', 'sent', 'starting', 'running', 'transferring', 'holding', 'failed']"
